timestep,consumption_eur
2009-05-19,73788.37564791668
2009-05-20,73892.45344583334
2009-05-21,73856.85448875
2009-05-22,73492.19660916667
2009-05-23,69973.39192458334
2009-05-24,69269.66519833334
2009-05-25,73685.24771708333
2009-05-26,73307.8526975
2009-05-27,73071.0006475
2009-05-28,72168.45963166667
2009-05-29,71364.93098583333
2009-05-30,67247.60676708333
2009-05-31,66440.09049
2009-06-01,70632.29264
2009-06-02,70326.914385
2009-06-03,70631.290035
2009-06-04,70051.75976208334
2009-06-05,70321.26496916667
2009-06-06,66855.47200125
2009-06-07,65548.23453416667
2009-06-08,71081.46239791666
2009-06-09,71201.82356333332
2009-06-10,71664.25732
2009-06-11,71568.4065725
2009-06-12,66628.09700041667
2009-06-13,66927.87711166668
2009-06-14,66520.27734041667
2009-06-15,71765.27994416667
2009-06-16,71603.90217625
2009-06-17,71676.32991083333
2009-06-18,71529.96305
2009-06-19,71538.229
2009-06-20,67040.68831
2009-06-21,65850.73909249999
2009-06-22,71223.51936458334
2009-06-23,71348.14940958333
2009-06-24,71267.89192291666
2009-06-25,71836.77701375
2009-06-26,72230.26334250001
2009-06-27,68298.83902666667
2009-06-28,66498.86213791666
2009-06-29,70965.70474875001
2009-06-30,71276.29654541667
2009-07-01,70860.36376583333
2009-07-02,70981.87174125
2009-07-03,70802.25943625001
2009-07-04,67120.90738625
2009-07-05,66416.36767125
2009-07-06,71305.80045208333
2009-07-07,71463.06819333333
2009-07-08,71287.85839458334
2009-07-09,70945.40673333334
2009-07-10,70704.85920875
2009-07-11,66912.94270458333
2009-07-12,65748.72411791667
2009-07-13,71223.06819291667
2009-07-14,71354.58170166667
2009-07-15,71993.00064791668
2009-07-16,72448.42187166667
2009-07-17,72015.90771125
2009-07-18,67949.72428000001
2009-07-19,66738.99332416667
2009-07-20,72271.64501583333
2009-07-21,72373.28531541667
2009-07-22,72256.09130458334
2009-07-23,72396.57795833334
2009-07-24,71887.68098583333
2009-07-25,67653.70881708333
2009-07-26,66753.00862291666
2009-07-27,71925.20832916666
2009-07-28,71009.25471583333
2009-07-29,71144.04898708333
2009-07-30,70260.2125625
2009-07-31,69664.56558750001
2009-08-01,65552.73697541667
2009-08-02,64930.161128750005
2009-08-03,70163.10904583333
2009-08-04,70461.63199416666
2009-08-05,70845.28645416666
2009-08-06,70826.38248291667
2009-08-07,70708.43066041666
2009-08-08,66421.40494416667
2009-08-09,65361.5711225
2009-08-10,70820.55989208333
2009-08-11,70394.70523625
2009-08-12,69858.45198041668
2009-08-13,70152.05745041666
2009-08-14,70268.71353708334
2009-08-15,66746.09000208334
2009-08-16,66143.49918208334
2009-08-17,71004.52278166667
2009-08-18,71310.64355083334
2009-08-19,71501.2993125
2009-08-20,71954.275875
2009-08-21,71262.78889666667
2009-08-22,67653.53075791667
2009-08-23,67052.45816708333
2009-08-24,71960.37125291667
2009-08-25,71961.975095
2009-08-26,72983.94612333334
2009-08-27,73152.81737833333
2009-08-28,72933.96125958333
2009-08-29,69391.42984666667
2009-08-30,68707.7418575
2009-08-31,73242.03710541666
2009-09-01,73783.03271041666
2009-09-02,73912.20133083333
2009-09-03,73867.41324416666
2009-09-04,74001.91047875
2009-09-05,70390.8942025
2009-09-06,69367.80240625
2009-09-07,74391.09862916666
2009-09-08,74538.71728166667
2009-09-09,74909.79540625
2009-09-10,75269.29833666667
2009-09-11,74813.29540583333
2009-09-12,70881.05728833334
2009-09-13,70131.50634416666
2009-09-14,75608.54736000001
2009-09-15,75926.98958000001
2009-09-16,75908.436845
2009-09-17,76206.44628541666
2009-09-18,76358.21549
2009-09-19,72803.52799083333
2009-09-20,71624.32974958334
2009-09-21,76201.04573125001
2009-09-22,77249.6604775
2009-09-23,78071.34569833333
2009-09-24,78744.58235291667
2009-09-25,78821.33853749999
2009-09-26,74549.93391583333
2009-09-27,73486.20116875
2009-09-28,78766.08137625
2009-09-29,79138.85676750001
2009-09-30,79539.94270458333
2009-10-01,77367.6568975
2009-10-02,77658.821285
2009-10-03,74034.81347333333
2009-10-04,73203.46581625
2009-10-05,79596.66861541667
2009-10-06,80071.15527
2009-10-07,81219.79622083333
2009-10-08,81856.08040041667
2009-10-09,81825.86848541666
2009-10-10,78170.98990500001
2009-10-11,77414.91991791666
2009-10-12,82234.79036083333
2009-10-13,82655.01985291667
2009-10-14,82881.80663541667
2009-10-15,82526.88052916666
2009-10-16,81611.15624625
2009-10-17,77563.79557
2009-10-18,76799.90429250001
2009-10-19,82216.23664958334
2009-10-20,82035.04231416667
2009-10-21,82408.55533416667
2009-10-22,83207.39257458334
2009-10-23,83373.63997
2009-10-24,79853.67187083334
2009-10-25,79223.68716958334
2009-10-26,84850.14648083334
2009-10-27,85356.35514041666
2009-10-28,86568.66633791667
2009-10-29,86717.414385
2009-10-30,86487.66991833334
2009-10-31,82370.65331708333
2009-11-01,81729.68749666667
2009-11-02,87889.18358999999
2009-11-03,88413.018225
2009-11-04,84759.05240541666
2009-11-05,89377.64387541666
2009-11-06,89149.75520375
2009-11-07,85515.0537075
2009-11-08,84730.83105125
2009-11-09,89553.64713208332
2009-11-10,89820.98176708333
2009-11-11,90494.80273
2009-11-12,90572.00292625
2009-11-13,90466.93782208335
2009-11-14,86433.61230208333
2009-11-15,85246.4387975
2009-11-16,90345.01952833333
2009-11-17,90781.39583041666
2009-11-18,90939.41015208334
2009-11-19,90853.07323916665
2009-11-20,91020.87955416668
2009-11-21,86438.32063458333
2009-11-22,84962.77506125001
2009-11-23,90744.20637625
2009-11-24,90473.09374708333
2009-11-25,90412.29687166667
2009-11-26,90207.61848541668
2009-11-27,89581.00878583333
2009-11-28,85551.61425416666
2009-11-29,84454.17512625
2009-11-30,89685.14876041666
2009-12-01,89825.19302916666
2009-12-02,89901.86750958335
2009-12-03,89790.70409791666
2009-12-04,90229.12271708333
2009-12-05,87053.84667541667
2009-12-06,86268.87109
2009-12-07,91819.23665291666
2009-12-08,92848.9479125
2009-12-09,93962.87565041667
2009-12-10,95100.23469833333
2009-12-11,95160.93392583333
2009-12-12,91842.46060791666
2009-12-13,90516.97591083334
2009-12-14,96593.80729416666
2009-12-15,98075.65430333333
2009-12-16,99814.84473083333
2009-12-17,101103.10579791667
2009-12-18,101951.65820250001
2009-12-19,98085.43229041668
2009-12-20,95965.47330666667
2009-12-21,100972.53744166666
2009-12-22,101689.39127874999
2009-12-23,101919.16601541667
2009-12-24,100587.26399374999
2009-12-25,99162.2692075
2009-12-26,94184.00357458333
2009-12-27,92633.10579458333
2009-12-28,97282.77408624999
2009-12-29,96312.12207708333
2009-12-30,95129.45344999999
2009-12-31,90989.69791291666
2010-01-01,85334.4762325
2010-01-02,86164.23014
2010-01-03,87890.37336874999
2010-01-04,90010.81347166667
2010-01-05,91272.72818583333
2010-01-06,91983.7923175
2010-01-07,91287.45442541667
2010-01-08,92242.6136
2010-01-09,92217.26855375001
2010-01-10,92222.79654791666
2010-01-11,97194.9589825
2010-01-12,97684.90429958333
2010-01-13,98347.2112675
2010-01-14,98136.22526666668
2010-01-15,97702.04980791667
2010-01-16,93980.29198958333
2010-01-17,93519.09993208334
2010-01-18,98855.85611916667
2010-01-19,99829.85808166668
2010-01-20,100535.93131583334
2010-01-21,100946.77800416667
2010-01-22,101524.04069416667
2010-01-23,97719.75846208334
2010-01-24,96319.92349916667
2010-01-25,101547.21321125001
2010-01-26,102208.32226500001
2010-01-27,102739.2626975
2010-01-28,102985.29980333334
2010-01-29,102564.34701750001
2010-01-30,97290.28417666665
2010-01-31,95151.71060875
2010-02-01,99636.49577458332
2010-02-02,98741.02572083334
2010-02-03,98439.5048775
2010-02-04,98919.12890875
2010-02-05,99932.08560666667
2010-02-06,96165.42057166666
2010-02-07,94680.84179833333
2010-02-08,99911.65917833334
2010-02-09,99335.4671275
2010-02-10,99266.76400124999
2010-02-11,99594.67709125
2010-02-12,99661.45084208333
2010-02-13,95275.66894541668
2010-02-14,93863.29003791667
2010-02-15,98823.29622791667
2010-02-16,98616.41959541668
2010-02-17,98334.29818166666
2010-02-18,97765.3847625
2010-02-19,97321.0895275
2010-02-20,93900.42284833333
2010-02-21,92831.32617083333
2010-02-22,93067.80208041666
2010-02-23,92259.62629833334
2010-02-24,97228.36198541668
2010-02-25,96292.21516791667
2010-02-26,94947.55794083333
2010-02-27,92771.30728791667
2010-02-28,88735.02734041667
2010-03-01,92876.51464666666
2010-03-02,92079.94172708334
2010-03-03,92297.90852625
2010-03-04,91941.5475225
2010-03-05,91756.49804291666
2010-03-06,88500.90364083333
2010-03-07,87811.86099791666
2010-03-08,87883.79622
2010-03-09,92652.64420125
2010-03-10,92811.18359000002
2010-03-11,91824.91243166667
2010-03-12,92053.78385083332
2010-03-13,88080.58365500001
2010-03-14,86871.61718458333
2010-03-15,92212.77994416666
2010-03-16,90880.04296499999
2010-03-17,91364.36978791666
2010-03-18,91430.33365541667
2010-03-19,90875.149735
2010-03-20,86249.09244374999
2010-03-21,84507.88508875
2010-03-22,89499.62206708333
2010-03-23,89656.95507416666
2010-03-24,88797.74120708334
2010-03-25,88713.67480166665
2010-03-26,88476.49967083333
2010-03-27,84184.05273083334
2010-03-28,81932.611325
2010-03-29,86784.09439791666
2010-03-30,86185.53775624999
2010-03-31,85707.03027
2010-04-01,84869.23665041667
2010-04-02,83635.40819875
2010-04-03,79478.30761375
2010-04-04,77387.59342041667
2010-04-05,82066.73958000001
2010-04-06,81324.81998333333
2010-04-07,80744.98827708334
2010-04-08,80881.12597333333
2010-04-09,81021.16145375
2010-04-10,77553.936195
2010-04-11,75644.14582916666
2010-04-12,80931.8945275
2010-04-13,81122.56737791667
2010-04-14,81948.34081750001
2010-04-15,81297.97134999999
2010-04-16,79885.76008749999
2010-04-17,76158.3320275
2010-04-18,74535.35676708333
2010-04-19,79405.54947541667
2010-04-20,79883.35872
2010-04-21,79505.12857625
2010-04-22,79066.24250875
2010-04-23,78177.80175458333
2010-04-24,74417.33170125
2010-04-25,73235.27864083333
2010-04-26,77588.85969791668
2010-04-27,78088.62825125
2010-04-28,79088.64094583334
2010-04-29,78811.9905575
2010-04-30,77917.52701458333
2010-05-01,71912.0543575
2010-05-02,70611.86978875
2010-05-03,70801.96809541667
2010-05-04,74934.80240500001
2010-05-05,74665.74446291667
2010-05-06,74389.90885083334
2010-05-07,73715.02148124999
2010-05-08,69762.83219
2010-05-09,68088.31884375
2010-05-10,68886.46451458333
2010-05-11,73518.72525624999
2010-05-12,73517.001135
2010-05-13,73130.47151375
2010-05-14,72762.35709250001
2010-05-15,68668.99446291667
2010-05-16,67306.50194916666
2010-05-17,72118.11392791667
2010-05-18,72313.04231333332
2010-05-19,72957.9272425
2010-05-20,73142.02929333334
2010-05-21,71880.58511875001
2010-05-22,68266.92235875
2010-05-23,66941.91959375
2010-05-24,71600.2724575
2010-05-25,71663.87564666667
2010-05-26,71413.89257458334
2010-05-27,71399.44791291667
2010-05-28,71297.69172791667
2010-05-29,67868.28043125001
2010-05-30,66077.33837541667
2010-05-31,71231.30712625
2010-06-01,71344.58300375
2010-06-02,70438.60497583334
2010-06-03,70437.47135083334
2010-06-04,70351.54215125
2010-06-05,67131.4446575
2010-06-06,65458.27310708333
2010-06-07,70313.05517125
2010-06-08,70298.493485
2010-06-09,70348.49706625
2010-06-10,70572.49137
2010-06-11,70836.23160416666
2010-06-12,67007.25178666667
2010-06-13,65864.30859
2010-06-14,66571.71630375
2010-06-15,71045.24543875
2010-06-16,71631.51545875
2010-06-17,71803.72834875
2010-06-18,71786.14647958333
2010-06-19,68029.51187708334
2010-06-20,66055.85448875
2010-06-21,70441.09830375
2010-06-22,70609.05354416667
2010-06-23,70610.66601208334
2010-06-24,70633.85920749999
2010-06-25,70457.3443975
2010-06-26,67471.93912416666
2010-06-27,65654.98778916667
2010-06-28,70815.68554250001
2010-06-29,70843.40689666667
2010-06-30,71134.22167625
2010-07-01,71358.85432500001
2010-07-02,70639.76676083334
2010-07-03,67753.20507416666
2010-07-04,65784.33870041666
2010-07-05,70668.2960575
2010-07-06,70679.63427416667
2010-07-07,70909.93619374999
2010-07-08,71419.01025125
2010-07-09,71877.02555
2010-07-10,68334.34293208334
2010-07-11,67270.8338175
2010-07-12,71881.31819208333
2010-07-13,72330.38052958333
2010-07-14,73270.57437791667
2010-07-15,73608.63736583333
2010-07-16,73094.18782166667
2010-07-17,69819.2548775
2010-07-18,68790.54345333333
2010-07-19,73640.09000416666
2010-07-20,73739.774085
2010-07-21,74197.89420083334
2010-07-22,73641.60741791666
2010-07-23,73406.38785416666
2010-07-24,69585.498205
2010-07-25,68534.75829708333
2010-07-26,73381.19286708334
2010-07-27,74251.4243125
2010-07-28,75187.64664416667
2010-07-29,75457.13280916667
2010-07-30,75589.30435666667
2010-07-31,71275.25813416667
2010-08-01,70236.15396750001
2010-08-02,75051.97102458334
2010-08-03,75342.56884458334
2010-08-04,75411.24185875
2010-08-05,75711.47037416666
2010-08-06,75891.08430583334
2010-08-07,71503.27001625
2010-08-08,70644.98681208333
2010-08-09,75622.87515791667
2010-08-10,75815.32812083334
2010-08-11,75990.69823791667
2010-08-12,75991.07519166666
2010-08-13,75753.78059583333
2010-08-14,71885.05859
2010-08-15,71048.95165666667
2010-08-16,75961.75813333334
2010-08-17,75655.86002208333
2010-08-18,75035.70149250001
2010-08-19,74231.34993041666
2010-08-20,74308.56754291667
2010-08-21,70694.88948208334
2010-08-22,69543.84553666667
2010-08-23,74232.33300375
2010-08-24,73871.43570666667
2010-08-25,73733.8317025
2010-08-26,73467.63427458332
2010-08-27,73484.44954
2010-08-28,70293.34586208333
2010-08-29,69578.50797125
2010-08-30,74055.59553666667
2010-08-31,74389.52489958332
2010-09-01,75346.74836708333
2010-09-02,75484.45442291666
2010-09-03,75779.57568041667
2010-09-04,72305.74169583333
2010-09-05,71481.90331708333
2010-09-06,75721.07698208334
2010-09-07,76046.05631125001
2010-09-08,76249.49446249999
2010-09-09,76388.45735333333
2010-09-10,76476.918615
2010-09-11,72729.04003583333
2010-09-12,72174.95361
2010-09-13,77214.06379833333
2010-09-14,77435.05631125001
2010-09-15,77859.27799083333
2010-09-16,77311.33333333333
2010-09-17,77360.16666666667
2010-09-18,73802.47363000001
2010-09-19,72621.22981416667
2010-09-20,77515.77799208333
2010-09-21,77441.29166666667
2010-09-22,77692.54166666667
2010-09-23,78104.16666666667
2010-09-24,78200.91666666667
2010-09-25,74591.20833333333
2010-09-26,73686.58333333333
2010-09-27,78578.54166666667
2010-09-28,78951.70833333333
2010-09-29,79776.625
2010-09-30,79189.45833333333
2010-10-01,80412.08333333333
2010-10-02,77123.0
2010-10-03,76039.79166666667
2010-10-04,81454.375
2010-10-05,82923.95833333333
2010-10-06,84820.875
2010-10-07,85588.25
2010-10-08,85703.41666666667
2010-10-09,81311.58333333333
2010-10-10,80189.16666666667
2010-10-11,85417.875
2010-10-12,85094.25
2010-10-13,86010.54166666667
2010-10-14,86307.75
2010-10-15,86772.66666666667
2010-10-16,82603.125
2010-10-17,81279.20833333333
2010-10-18,86639.66666666667
2010-10-19,86894.375
2010-10-20,87044.29166666667
2010-10-21,87494.375
2010-10-22,87701.25
2010-10-23,83823.16666666667
2010-10-24,82032.45833333333
2010-10-25,87464.20833333333
2010-10-26,87610.16666666667
2010-10-27,87591.95833333333
2010-10-28,87665.45833333333
2010-10-29,88141.70833333333
2010-10-30,84874.04166666667
2010-10-31,83057.0
2010-11-01,88390.04166666667
2010-11-02,88811.25
2010-11-03,88839.625
2010-11-04,84300.16666666667
2010-11-05,84061.70833333333
2010-11-06,84301.25
2010-11-07,83877.375
2010-11-08,88533.54166666667
2010-11-09,88377.04166666667
2010-11-10,88119.33333333333
2010-11-11,88030.70833333333
2010-11-12,87546.20833333333
2010-11-13,86482.95833333333
2010-11-14,82967.04166666667
2010-11-15,88004.91666666667
2010-11-16,88151.41666666667
2010-11-17,88576.04166666667
2010-11-18,88880.75
2010-11-19,89621.83333333333
2010-11-20,86054.41666666667
2010-11-21,84967.875
2010-11-22,90890.79166666667
2010-11-23,92308.66666666667
2010-11-24,93218.95833333333
2010-11-25,93495.45833333333
2010-11-26,93491.83333333333
2010-11-27,89357.95833333333
2010-11-28,89383.08333333333
2010-11-29,95625.0
2010-11-30,96717.20833333333
2010-12-01,98430.625
2010-12-02,99702.0
2010-12-03,100658.95833333333
2010-12-04,94972.66666666667
2010-12-05,93091.875
2010-12-06,99365.875
2010-12-07,98548.04166666667
2010-12-08,98571.41666666667
2010-12-09,98308.875
2010-12-10,97163.41666666667
2010-12-11,93938.125
2010-12-12,92483.125
2010-12-13,97554.29166666667
2010-12-14,97619.0
2010-12-15,97845.375
2010-12-16,98385.79166666667
2010-12-17,98288.95833333333
2010-12-18,95041.125
2010-12-19,93754.41666666667
2010-12-20,100078.16666666667
2010-12-21,100350.5
2010-12-22,100756.58333333333
2010-12-23,100363.41666666667
2010-12-24,99356.16666666667
2010-12-25,95366.20833333333
2010-12-26,92735.625
2010-12-27,98379.0
2010-12-28,98558.45833333333
2010-12-29,98430.41666666667
2010-12-30,96968.95833333333
2010-12-31,94054.125
2011-01-01,87165.91666666667
2011-01-02,87598.25
2011-01-03,88714.875
2011-01-04,90767.29166666667
2011-01-05,90876.70833333333
2011-01-06,91311.16666666667
2011-01-07,90342.91666666667
2011-01-08,90918.25
2011-01-09,90619.16666666667
2011-01-10,91690.58333333333
2011-01-11,96919.375
2011-01-12,97304.875
2011-01-13,97106.41666666667
2011-01-14,96951.41666666667
2011-01-15,93708.91666666667
2011-01-16,92413.41666666667
2011-01-17,97409.66666666667
2011-01-18,98319.83333333333
2011-01-19,99341.29166666667
2011-01-20,99886.91666666667
2011-01-21,100120.91666666667
2011-01-22,95614.125
2011-01-23,94247.125
2011-01-24,100511.16666666667
2011-01-25,99951.25
2011-01-26,99659.45833333333
2011-01-27,99808.91666666667
2011-01-28,99837.41666666667
2011-01-29,95490.54166666667
2011-01-30,93385.83333333333
2011-01-31,99336.54166666667
2011-02-01,99085.20833333333
2011-02-02,98456.41666666667
2011-02-03,97955.75
2011-02-04,98064.29166666667
2011-02-05,93917.04166666667
2011-02-06,92242.0
2011-02-07,97566.58333333333
2011-02-08,98003.45833333333
2011-02-09,97563.58333333333
2011-02-10,97702.83333333333
2011-02-11,98792.66666666667
2011-02-12,94769.0
2011-02-13,93208.04166666667
2011-02-14,98651.54166666667
2011-02-15,99772.66666666667
2011-02-16,100340.66666666667
2011-02-17,100982.125
2011-02-18,102339.375
2011-02-19,99061.5
2011-02-20,97427.91666666667
2011-02-21,103232.875
2011-02-22,103104.375
2011-02-23,97544.25
2011-02-24,101603.125
2011-02-25,100760.16666666667
2011-02-26,97264.20833333333
2011-02-27,95191.33333333333
2011-02-28,100218.0
2011-03-01,99959.70833333333
2011-03-02,98988.95833333333
2011-03-03,99409.0
2011-03-04,98333.20833333333
2011-03-05,96532.375
2011-03-06,91891.54166666667
2011-03-07,90929.66666666667
2011-03-08,90463.875
2011-03-09,95152.08333333333
2011-03-10,93506.625
2011-03-11,93605.04166666667
2011-03-12,89596.33333333333
2011-03-13,87857.5
2011-03-14,92634.54166666667
2011-03-15,92267.5
2011-03-16,90994.66666666667
2011-03-17,91127.70833333333
2011-03-18,90897.41666666667
2011-03-19,87652.54166666667
2011-03-20,85282.25
2011-03-21,90438.41666666667
2011-03-22,90350.20833333333
2011-03-23,90572.25
2011-03-24,89882.25
2011-03-25,90176.41666666667
2011-03-26,86887.20833333333
2011-03-27,84831.45833333333
2011-03-28,89719.25
2011-03-29,89916.54166666667
2011-03-30,89942.5
2011-03-31,89618.08333333333
2011-04-01,89621.41666666667
2011-04-02,84752.29166666667
2011-04-03,82509.08333333333
2011-04-04,87333.91666666667
2011-04-05,86334.75
2011-04-06,85853.45833333333
2011-04-07,86215.0
2011-04-08,86078.41666666667
2011-04-09,82620.41666666667
2011-04-10,80918.04166666667
2011-04-11,85809.54166666667
2011-04-12,86020.375
2011-04-13,86055.54166666667
2011-04-14,85676.20833333333
2011-04-15,85559.16666666667
2011-04-16,81266.625
2011-04-17,79969.125
2011-04-18,84869.45833333333
2011-04-19,84516.29166666667
2011-04-20,84494.5
2011-04-21,84304.625
2011-04-22,84214.875
2011-04-23,80694.58333333333
2011-04-24,78411.70833333333
2011-04-25,83274.91666666667
2011-04-26,81660.54166666667
2011-04-27,80476.83333333333
2011-04-28,79608.5
2011-04-29,78742.45833333333
2011-04-30,74561.16666666667
2011-05-01,72771.08333333333
2011-05-02,73291.20833333333
2011-05-03,76903.33333333333
2011-05-04,77318.91666666667
2011-05-05,77039.75
2011-05-06,76416.45833333333
2011-05-07,72667.95833333333
2011-05-08,71017.875
2011-05-09,70646.375
2011-05-10,75762.58333333333
2011-05-11,75764.0
2011-05-12,75984.41666666667
2011-05-13,75954.5
2011-05-14,72753.20833333333
2011-05-15,70851.25
2011-05-16,75620.625
2011-05-17,75960.0
2011-05-18,75908.25
2011-05-19,75666.41666666667
2011-05-20,75122.25
2011-05-21,71999.54166666667
2011-05-22,70367.625
2011-05-23,75118.125
2011-05-24,74969.375
2011-05-25,75409.95833333333
2011-05-26,75524.70833333333
2011-05-27,75096.33333333333
2011-05-28,71236.66666666667
2011-05-29,69738.95833333333
2011-05-30,74505.33333333333
2011-05-31,74319.58333333333
2011-06-01,74555.16666666667
2011-06-02,74912.83333333333
2011-06-03,75086.83333333333
2011-06-04,71689.875
2011-06-05,69712.04166666667
2011-06-06,74601.04166666667
2011-06-07,74707.0
2011-06-08,75211.25
2011-06-09,74966.91666666667
2011-06-10,74684.16666666667
2011-06-11,70447.29166666667
2011-06-12,68854.91666666667
2011-06-13,69510.125
2011-06-14,74122.41666666667
2011-06-15,74530.41666666667
2011-06-16,75009.54166666667
2011-06-17,74772.58333333333
2011-06-18,70897.125
2011-06-19,69605.0
2011-06-20,74624.66666666667
2011-06-21,74972.04166666667
2011-06-22,74527.04166666667
2011-06-23,75002.0
2011-06-24,74602.875
2011-06-25,71195.375
2011-06-26,69586.45833333333
2011-06-27,74558.45833333333
2011-06-28,74836.45833333333
2011-06-29,74535.79166666667
2011-06-30,74324.79166666667
2011-07-01,74491.83333333333
2011-07-02,71134.16666666667
2011-07-03,70141.91666666667
2011-07-04,74921.91666666667
2011-07-05,74941.45833333333
2011-07-06,75318.04166666667
2011-07-07,75049.25
2011-07-08,75155.125
2011-07-09,71575.875
2011-07-10,70450.25
2011-07-11,74221.91666666667
2011-07-12,74535.5
2011-07-13,74842.125
2011-07-14,74872.875
2011-07-15,74942.5
2011-07-16,70916.45833333333
2011-07-17,69874.625
2011-07-18,74906.79166666667
2011-07-19,75264.70833333333
2011-07-20,75491.54166666667
2011-07-21,76149.58333333333
2011-07-22,76230.95833333333
2011-07-23,72453.79166666667
2011-07-24,70307.33333333333
2011-07-25,75574.41666666667
2011-07-26,75932.25
2011-07-27,76487.54166666667
2011-07-28,77252.16666666667
2011-07-29,77499.45833333333
2011-07-30,72689.45833333333
2011-07-31,71358.125
2011-08-01,76477.29166666667
2011-08-02,76028.125
2011-08-03,75858.20833333333
2011-08-04,74938.08333333333
2011-08-05,74406.91666666667
2011-08-06,71061.25
2011-08-07,69947.0
2011-08-08,74660.875
2011-08-09,74710.33333333333
2011-08-10,74936.41666666667
2011-08-11,75106.375
2011-08-12,75172.125
2011-08-13,71548.91666666667
2011-08-14,70317.5
2011-08-15,75258.79166666667
2011-08-16,75603.16666666667
2011-08-17,75946.08333333333
2011-08-18,75575.75
2011-08-19,75091.58333333333
2011-08-20,71520.33333333333
2011-08-21,70424.75
2011-08-22,75226.83333333333
2011-08-23,75192.91666666667
2011-08-24,75172.70833333333
2011-08-25,75651.91666666667
2011-08-26,75544.91666666667
2011-08-27,72227.58333333333
2011-08-28,71262.08333333333
2011-08-29,75203.125
2011-08-30,75522.16666666667
2011-08-31,76229.375
2011-09-01,75997.91666666667
2011-09-02,76312.66666666667
2011-09-03,72303.375
2011-09-04,70842.5
2011-09-05,75274.33333333333
2011-09-06,75698.25
2011-09-07,76008.375
2011-09-08,76161.91666666667
2011-09-09,76247.91666666667
2011-09-10,72667.83333333333
2011-09-11,71518.20833333333
2011-09-12,76301.83333333333
2011-09-13,77029.25
2011-09-14,77624.625
2011-09-15,77725.79166666667
2011-09-16,77767.33333333333
2011-09-17,73935.125
2011-09-18,72799.20833333333
2011-09-19,78276.70833333333
2011-09-20,78910.54166666667
2011-09-21,79381.66666666667
2011-09-22,79599.91666666667
2011-09-23,80121.375
2011-09-24,76668.125
2011-09-25,75302.20833333333
2011-09-26,80468.625
2011-09-27,81087.5
2011-09-28,81668.29166666667
2011-09-29,81770.375
2011-09-30,81746.54166666667
2011-10-01,78493.875
2011-10-02,77084.0
2011-10-03,83427.125
2011-10-04,83722.66666666667
2011-10-05,84604.5
2011-10-06,84502.20833333333
2011-10-07,83335.0
2011-10-08,78802.54166666667
2011-10-09,78081.625
2011-10-10,83279.875
2011-10-11,83100.04166666667
2011-10-12,83469.29166666667
2011-10-13,83886.16666666667
2011-10-14,83969.79166666667
2011-10-15,81390.79166666667
2011-10-16,80624.29166666667
2011-10-17,85398.83333333333
2011-10-18,86289.33333333333
2011-10-19,86792.29166666667
2011-10-20,87084.875
2011-10-21,86837.0
2011-10-22,84284.25
2011-10-23,82147.70833333333
2011-10-24,87212.0
2011-10-25,87696.5
2011-10-26,88241.41666666667
2011-10-27,88844.33333333333
2011-10-28,89000.16666666667
2011-10-29,85514.41666666667
2011-10-30,83975.875
2011-10-31,89311.625
2011-11-01,89736.16666666667
2011-11-02,89531.58333333333
2011-11-03,88590.83333333333
2011-11-04,85855.0
2011-11-05,86233.95833333333
2011-11-06,86177.58333333333
2011-11-07,90944.0
2011-11-08,92642.58333333333
2011-11-09,94120.375
2011-11-10,94573.16666666667
2011-11-11,94274.375
2011-11-12,90137.58333333333
2011-11-13,89311.58333333333
2011-11-14,94329.16666666667
2011-11-15,94840.04166666667
2011-11-16,95405.45833333333
2011-11-17,95449.45833333333
2011-11-18,95228.0
2011-11-19,91740.83333333333
2011-11-20,90162.66666666667
2011-11-21,95614.5
2011-11-22,96260.0
